name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ngc4431,12,27,27.38,12,17,25.0
ngc4432,12,27,32.97,6,13,59.7
ngc4433,12,27,38.59,-8,16,42.3
ngc4434,12,27,36.68,8,9,15.6
ngc4435,12,27,40.49,13,4,44.2
ngc4436,12,27,41.24,12,18,57.2
ngc4437,12,32,45.59,0,6,54.1
ngc4438,12,27,45.59,13,0,31.8
ngc4439,12,28,26.35,-60,6,11.6
ngc4440,12,27,53.57,12,17,35.8
ngc4441,12,27,20.35,64,48,5.4
ngc4442,12,28,3.88,9,48,13.4
ngc4443,12,29,3.01,13,11,1.5
ngc4444,12,28,36.41,-43,15,42.3
ngc4445,12,28,15.93,9,26,10.3
ngc4446,12,28,6.79,13,54,42.3
ngc4447,12,28,12.53,13,53,57.2
ngc4448,12,28,15.43,28,37,13.1
ngc4449,12,28,11.1,44,5,37.1
ngc4450,12,28,29.63,17,5,5.8
ngc4451,12,28,40.55,9,15,31.7
ngc4452,12,28,43.31,11,45,18.1
ngc4453,12,28,47.2,6,30,27.0
ngc4453 ned01,12,28,46.81,6,30,43.2
ngc4453 ned02,12,28,47.68,6,30,12.8
ngc4454,12,28,50.75,-1,56,21.1
ngc4455,12,28,44.11,22,49,13.6
ngc4456,12,27,52.4,-30,5,52.4
ngc4457,12,28,59.01,3,34,14.1
ngc4458,12,28,57.57,13,14,30.8
ngc4459,12,29,0.01,13,58,42.1
ngc4460,12,28,45.56,44,51,51.2
ngc4461,12,29,3.01,13,11,1.5
ngc4462,12,29,21.22,-23,9,58.9
ngc4463,12,29,55.22,-64,47,22.8
ngc4464,12,29,21.29,8,9,23.8
ngc4465,12,29,23.54,8,1,33.6
ngc4466,12,29,30.57,7,41,47.1
ngc4467,12,29,30.25,7,59,34.3
ngc4468,12,29,30.9,14,2,56.7
ngc4469,12,29,28.03,8,44,59.7
ngc4470,12,29,37.78,7,49,27.1
ngc4471,12,29,37.05,7,55,57.9
ngc4472,12,29,46.76,8,0,1.7
ngc4473,12,29,48.87,13,25,45.7
ngc4474,12,29,53.55,14,4,6.9
ngc4475,12,29,47.58,27,14,36.0
ngc4476,12,29,59.08,12,20,55.2
ngc4477,12,30,2.2,13,38,11.8
ngc4478,12,30,17.42,12,19,42.8
ngc4479,12,30,18.37,13,34,39.5
ngc4480,12,30,26.78,4,14,47.7
ngc4481,12,29,48.67,64,1,58.8
ngc4482,12,30,10.33,10,46,46.1
ngc4483,12,30,40.65,9,0,56.4
ngc4484,12,28,52.68,-11,39,7.4
ngc4485,12,30,31.13,41,42,4.2
ngc4486,12,30,49.42,12,23,28.0
ngc4486a,12,30,57.71,12,16,13.3
ngc4486b,12,30,31.97,12,29,24.6
ngc4487,12,31,4.46,-8,3,14.1
ngc4488,12,30,51.37,8,21,36.0
ngc4489,12,30,52.25,16,45,31.9
ngc4490,12,30,36.24,41,38,38.0
ngc4491,12,30,57.11,11,29,0.7
ngc4492,12,30,59.71,8,4,40.3
ngc4493,12,31,8.37,0,36,49.3
ngc4494,12,31,24.1,25,46,30.9
ngc4495,12,31,22.88,29,8,11.3
ngc4496,12,31,40.0,3,55,58.0
ngc4496a,12,31,39.21,3,56,22.1
ngc4496b,12,31,40.88,3,55,34.8
ngc4497,12,31,32.53,11,37,29.0
ngc4498,12,31,39.56,16,51,10.0
ngc4499,12,32,4.94,-39,58,56.9
ngc4500,12,31,22.16,57,57,52.7
ngc4501,12,31,59.16,14,25,13.4
ngc4502,12,32,3.35,16,41,15.8
ngc4503,12,32,6.23,11,10,35.1
ngc4504,12,32,17.45,-7,33,48.4
ngc4505,12,31,39.21,3,56,22.1
ngc4506,12,32,10.53,13,25,10.6
ngc4507,12,35,36.63,-39,54,33.3
ngc4508,12,32,17.42,5,49,11.9
ngc4509,12,33,6.79,32,5,29.6
ngc4510,12,31,47.21,64,14,1.7
ngc4511,12,32,8.11,56,28,16.2
ngc4512,12,32,47.65,63,56,21.1
ngc4513,12,32,1.52,66,19,57.3
ngc4514,12,32,42.97,29,42,44.6
ngc4515,12,33,4.97,16,15,55.9
ngc4516,12,33,7.54,14,34,29.8
ngc4517,12,32,45.59,0,6,54.1
ngc4517a,12,32,28.15,0,23,22.8
ngc4518,12,33,11.76,7,51,5.9
ngc4519,12,33,30.25,8,39,17.1
ngc4519a,12,33,24.71,8,41,26.7
ngc4520,12,33,49.9,-7,22,32.0
ngc4521,12,32,47.65,63,56,21.1
ngc4522,12,33,39.71,9,10,30.1
ngc4523,12,33,48.0,15,10,5.9
ngc4524,12,33,54.39,-12,1,39.4
ngc4525,12,33,51.14,30,16,38.9
ngc4526,12,34,3.09,7,41,58.3
ngc4527,12,34,8.42,2,39,13.2
ngc4528,12,34,6.07,11,19,16.5
ngc4529,12,32,51.65,20,11,0.6
ngc4530,12,33,47.71,41,21,12.5
ngc4531,12,34,15.89,13,4,31.2
ngc4532,12,34,19.33,6,28,3.7
ngc4533,12,34,22.02,2,19,31.3
ngc4534,12,34,5.42,35,31,6.0
ngc4535,12,34,20.31,8,11,51.9
ngc4536,12,34,27.05,2,11,17.3
ngc4537,12,34,48.91,50,48,18.6
ngc4538,12,34,40.9,3,19,25.2
ngc4539,12,34,34.74,18,12,9.7
ngc4540,12,34,50.87,15,33,6.2
ngc4541,12,35,10.66,-0,13,16.1
ngc4542,12,34,48.91,50,48,18.6
ngc4543,12,35,20.24,6,6,54.3
ngc4544,12,35,36.57,3,2,4.3
ngc4545,12,34,34.15,63,31,30.2
ngc4546,12,35,29.51,-3,47,35.5
ngc4547,12,34,51.84,58,55,0.4
ngc4548,12,35,26.45,14,29,46.8
ngc4549,12,35,21.27,58,56,58.8
ngc4550,12,35,30.58,12,13,15.0
ngc4551,12,35,37.95,12,15,50.3
ngc4552,12,35,39.81,12,33,22.8
ngc4553,12,36,7.6,-39,26,19.2
ngc4554,12,35,59.52,11,15,55.3
ngc4555,12,35,41.18,26,31,23.2
ngc4556,12,35,45.86,26,54,32.0
ngc4557,12,35,49.74,27,3,13.6
ngc4558,12,35,52.65,26,59,31.7
ngc4559,12,35,57.65,27,57,36.0
ngc4559a,12,36,53.44,27,51,43.3
ngc4559b,12,36,53.93,27,44,56.8
ngc4559c,12,35,52.12,27,55,55.5
ngc4560,12,34,3.09,7,41,58.3
ngc4561,12,36,8.2,19,19,22.5
ngc4562,12,35,34.8,25,51,0.0
ngc4563,12,36,12.88,26,56,29.2
ngc4564,12,36,26.98,11,26,21.4
ngc4565,12,36,20.78,25,59,15.6
ngc4565a,12,35,34.8,25,51,0.0
ngc4565b,12,35,41.69,26,13,19.9
ngc4565c,12,35,41.42,26,17,9.0
ngc4566,12,36,0.11,54,13,15.5
ngc4567,12,36,32.71,11,15,28.8
ngc4568,12,36,34.26,11,14,20.0
ngc4569,12,36,49.79,13,9,46.6
ngc4570,12,36,53.4,7,14,47.9
ngc4571,12,36,56.38,14,13,2.5
ngc4572,12,35,45.3,74,14,44.0
ngc4573,12,37,43.79,-43,37,16.1
ngc4574,12,37,43.51,-35,31,3.5
ngc4575,12,37,51.12,-40,32,14.5
ngc4576,12,37,33.56,4,22,3.7
ngc4577,12,39,12.44,6,0,44.3
ngc4578,12,37,30.56,9,33,18.3
ngc4579,12,37,43.52,11,49,5.5
ngc4580,12,37,48.39,5,22,6.7
ngc4581,12,38,5.17,1,28,39.9
ngc4582,12,38,10.2,0,10,57.9
ngc4583,12,38,4.54,33,27,31.8
ngc4584,12,38,17.87,13,6,35.6
ngc4585,12,38,13.28,28,56,13.3
ngc4586,12,38,28.4,4,19,8.7
ngc4587,12,38,35.42,2,39,26.4
ngc4588,12,38,45.43,6,46,5.4
ngc4589,12,37,24.99,74,11,30.9
ngc4590,12,39,28.01,-26,44,34.9
ngc4591,12,39,12.44,6,0,44.3
ngc4592,12,39,18.74,-0,31,55.2
ngc4593,12,39,39.43,-5,20,39.3
ngc4594,12,39,59.43,-11,37,23.0
ngc4595,12,39,51.91,15,17,52.1
ngc4596,12,39,55.95,10,10,34.1
ngc4597,12,40,12.93,-5,47,57.4
ngc4598,12,40,11.93,8,23,1.5
ngc4599,12,40,27.09,1,11,48.9
ngc4600,12,40,22.96,3,7,3.9
ngc4601,12,40,46.74,-40,53,35.0
ngc4602,12,40,36.85,-5,7,58.8
ngc4603,12,40,55.21,-40,58,35.0
ngc4603a,12,39,36.92,-40,44,24.1
ngc4603b,12,40,29.74,-41,4,11.4
ngc4603c,12,40,43.11,-40,45,48.1
ngc4603d,12,42,8.1,-40,49,15.1
ngc4604,12,40,45.06,-5,18,10.4
ngc4605,12,39,59.38,61,36,33.1
ngc4606,12,40,57.54,11,54,44.0
ngc4607,12,41,12.4,11,53,11.9
ngc4608,12,41,13.29,10,9,20.4
ngc4609,12,42,16.83,-62,59,44.7
ngc4610,12,29,37.78,7,49,27.1
ngc4611,12,41,25.45,13,43,46.3
ngc4612,12,41,32.75,7,18,53.6
ngc4613,12,41,28.95,26,5,19.0
ngc4614,12,41,31.47,26,2,33.6
ngc4615,12,41,37.32,26,4,22.2
ngc4616,12,42,16.45,-40,38,31.4
ngc4617,12,41,5.87,50,23,36.3
ngc4618,12,41,32.85,41,9,2.8
ngc4619,12,41,44.55,35,3,46.0
ngc4620,12,41,59.36,12,56,34.0
ngc4621,12,42,2.24,11,38,49.3
ngc4622,12,42,37.62,-40,44,39.2
ngc4622a,12,43,49.11,-40,42,52.6
ngc4622b,12,43,50.61,-40,43,2.9
ngc4623,12,42,10.69,7,40,37.0
ngc4624,12,45,5.99,3,3,20.8
ngc4625,12,41,52.72,41,16,26.3
ngc4626,12,42,25.31,-7,2,39.4
ngc4627,12,41,59.68,32,34,24.8
ngc4628,12,42,25.26,-6,58,15.6
ngc4629,12,42,32.67,-1,21,2.4
ngc4630,12,42,31.13,3,57,36.9
ngc4631,12,42,8.01,32,32,29.4
ngc4632,12,42,32.03,-0,4,57.4
ngc4633,12,42,37.38,14,21,25.9
ngc4634,12,42,40.96,14,17,45.0
ngc4635,12,42,39.24,19,56,43.1
ngc4636,12,42,49.83,2,41,16.0
ngc4637,12,42,54.1,11,26,17.8
ngc4638,12,42,47.42,11,26,33.0
ngc4639,12,42,52.39,13,15,26.6
ngc4640,12,42,57.77,12,17,13.1
ngc4641,12,43,7.66,12,3,4.3
ngc4642,12,43,17.78,-0,38,39.3
ngc4643,12,43,20.14,1,58,41.8
ngc4644,12,42,42.66,55,8,43.8
ngc4645,12,44,9.99,-41,44,59.8
ngc4645a,12,43,5.57,-41,21,32.1
ngc4645b,12,43,31.18,-41,21,45.1
ngc4646,12,42,52.12,54,51,21.6
ngc4647,12,43,32.31,11,34,54.7
ngc4648,12,41,44.39,74,25,15.4
ngc4649,12,43,39.98,11,33,9.7
ngc4650,12,44,19.59,-40,43,54.5
ngc4650a,12,44,49.06,-40,42,51.5
ngc4651,12,43,42.63,16,23,36.2
ngc4652,12,43,19.75,58,57,53.6
ngc4653,12,43,50.91,-0,33,40.4
ngc4654,12,43,56.58,13,7,36.0
ngc4655,12,43,36.49,41,1,6.7
ngc4656,12,43,57.73,32,10,5.3
ngc4656 ned01,12,43,57.67,32,10,12.9
ngc4656 ned02,12,44,7.1,32,12,31.5
ngc4657,12,44,7.1,32,12,31.5
ngc4658,12,44,37.79,-10,4,59.2
ngc4659,12,44,29.39,13,29,54.8
ngc4660,12,44,31.98,11,11,25.9
ngc4661,12,45,14.95,-40,49,27.3
ngc4662,12,44,26.2,37,7,16.4
ngc4663,12,44,47.05,-10,11,52.2
ngc4664,12,45,5.99,3,3,20.8
ngc4665,12,45,5.99,3,3,20.8
ngc4666,12,45,8.59,-0,27,42.8
ngc4667,12,42,47.42,11,26,33.0
ngc4668,12,45,31.99,-0,32,8.6
ngc4669,12,44,46.74,54,52,32.4
ngc4670,12,45,17.07,27,7,31.5
ngc4671,12,45,47.63,-7,4,10.9
ngc4672,12,46,15.75,-41,42,21.5
ngc4673,12,45,34.67,27,3,39.0
ngc4674,12,46,3.47,-8,39,19.6
ngc4675,12,45,31.89,54,44,15.4
ngc4676,12,46,10.7,30,43,38.0
ngc4676a,12,46,10.11,30,43,54.9
ngc4676b,12,46,11.24,30,43,21.9
ngc4677,12,46,57.13,-41,34,57.1
ngc4678,12,49,41.85,-4,34,47.0
ngc4679,12,47,30.25,-39,34,15.1
ngc4680,12,46,54.71,-11,38,13.4
ngc4681,12,47,28.81,-43,20,5.3
ngc4682,12,47,15.49,-10,3,48.4
ngc4683,12,47,42.37,-41,31,41.8
ngc4684,12,47,17.52,-2,43,38.7
ngc4685,12,47,11.44,19,27,51.7
ngc4686,12,46,39.88,54,32,3.4
ngc4687,12,47,23.77,35,21,7.4
ngc4688,12,47,46.52,4,20,9.8
ngc4689,12,47,45.56,13,45,46.1
ngc4690,12,47,55.52,-1,39,21.8
ngc4691,12,48,13.63,-3,19,57.8
ngc4692,12,47,55.32,27,13,20.5
ngc4693,12,47,9.17,71,10,34.1
ngc4694,12,48,15.08,10,59,1.0
ngc4695,12,47,32.11,54,22,29.4
ngc4696,12,48,49.25,-41,18,39.0
ngc4696a,12,46,55.62,-41,29,48.3
ngc4696b,12,47,21.78,-41,14,15.0
ngc4696c,12,48,2.66,-40,49,6.8
ngc4696d,12,48,21.66,-41,42,50.5
ngc4696e,12,48,26.12,-40,56,11.4
ngc4697,12,48,35.88,-5,48,2.7
ngc4698,12,48,22.91,8,29,14.6
ngc4699,12,49,2.23,-8,39,53.5
ngc4700,12,49,8.15,-11,24,35.5
ngc4701,12,49,11.59,3,23,19.4
ngc4702,12,49,1.49,27,10,44.9
ngc4703,12,49,18.97,-9,6,30.3
ngc4704,12,48,46.43,41,55,16.5
ngc4705,12,49,24.97,-5,11,45.1
ngc4706,12,49,54.15,-41,16,46.4
ngc4707,12,48,22.87,51,9,52.9
ngc4708,12,49,41.48,-11,5,34.9
ngc4709,12,50,3.88,-41,22,55.1
ngc4710,12,49,38.83,15,9,55.6
ngc4711,12,48,45.87,35,19,57.7
ngc4712,12,49,34.22,25,28,11.8
ngc4713,12,49,57.87,5,18,41.1
ngc4714,12,50,19.25,-13,19,27.6
ngc4715,12,49,57.88,27,49,20.7
ngc4716,12,50,33.11,-9,27,4.0
ngc4717,12,50,34.39,-9,27,46.9
ngc4718,12,50,32.64,-5,16,54.9
ngc4719,12,50,8.72,33,9,32.9
ngc4720,12,50,42.78,-4,9,21.0
ngc4721,12,50,19.92,27,19,26.4
ngc4722,12,51,32.39,-13,19,48.1
ngc4723,12,51,2.91,-13,14,11.8
ngc4724,12,50,53.84,-14,19,54.7
ngc4725,12,50,26.58,25,30,2.9
ngc4726,12,50,46.06,-14,16,6.8
ngc4727,12,50,57.24,-14,19,58.6
ngc4728,12,50,28.08,27,26,5.7
ngc4729,12,51,46.28,-41,7,56.2
ngc4730,12,52,0.47,-41,8,50.3
ngc4731,12,51,1.09,-6,23,35.0
ngc4732,12,50,7.1,52,51,0.4
ngc4733,12,51,6.78,10,54,43.5
ngc4734,12,51,12.89,4,51,32.6
ngc4735,12,51,1.73,28,55,40.7
ngc4736,12,50,53.06,41,7,13.6
ngc4737,12,50,52.94,34,9,24.7
ngc4738,12,51,8.9,28,47,17.0
ngc4739,12,51,37.08,-8,24,36.8
ngc4740,12,50,57.24,-14,19,58.6
ngc4741,12,50,59.52,47,40,17.6
ngc4742,12,51,48.04,-10,27,17.0
ngc4743,12,52,15.98,-41,23,26.4
ngc4744,12,52,19.6,-41,3,36.1
ngc4745,12,51,26.16,27,25,16.6
ngc4746,12,51,55.36,12,4,58.7
ngc4747,12,51,45.95,25,46,37.5
ngc4748,12,52,12.46,-13,24,53.0
ngc4749,12,51,11.97,71,38,12.2
ngc4750,12,50,7.27,72,52,28.7
ngc4751,12,52,50.79,-42,39,35.7
ngc4752,12,51,29.07,13,46,54.5
ngc4753,12,52,22.11,-1,11,58.9
ngc4754,12,52,17.5,11,18,50.0
ngc4755,12,53,37.08,-60,21,22.7
ngc4756,12,52,52.63,-15,24,47.8
ngc4757,12,52,50.09,-10,18,36.8
ngc4758,12,52,44.05,15,50,54.7
ngc4759,12,53,5.2,-9,12,8.0
ngc4759 ned01,12,53,4.46,-9,11,59.7
ngc4759 ned02,12,53,5.81,-9,12,13.8
ngc4760,12,53,7.23,-10,29,39.1
ngc4761,12,53,9.81,-9,11,52.1
ngc4762,12,52,56.05,11,13,50.9
ngc4763,12,53,27.22,-17,0,19.9
ngc4764,12,53,6.63,-9,15,27.5
ngc4765,12,53,14.41,4,27,47.2
ngc4766,12,53,8.17,-10,22,41.5
ngc4767,12,53,52.95,-39,42,51.5
ngc4767a,12,53,1.48,-39,50,6.9
ngc4767b,12,54,45.03,-39,51,8.2
ngc4768,12,53,17.25,-9,31,53.2
ngc4769,12,53,18.08,-9,32,9.6
ngc4770,12,53,32.15,-9,32,29.4
ngc4771,12,53,21.22,1,16,8.7
ngc4772,12,53,29.16,2,10,6.2
ngc4773,12,53,36.01,-8,38,19.5
ngc4774,12,53,6.2,36,49,22.0
ngc4774 ned01,12,53,6.02,36,49,34.8
ngc4774 ned02,12,53,6.59,36,49,8.6
ngc4775,12,53,45.7,-6,37,19.8
ngc4776,12,53,4.46,-9,11,59.7
ngc4777,12,53,58.54,-8,46,32.6
ngc4778,12,53,5.81,-9,12,13.8
ngc4779,12,53,50.84,9,42,36.2
ngc4780,12,54,5.23,-8,37,16.0
ngc4780a,12,54,3.04,-8,39,13.7
ngc4781,12,54,23.75,-10,32,13.9
ngc4782,12,54,35.72,-12,34,7.1
ngc4783,12,54,36.59,-12,33,28.2
ngc4784,12,54,37.02,-10,36,47.0
ngc4785,12,53,27.33,-48,44,57.1
ngc4786,12,54,32.42,-6,51,33.9
ngc4787,12,54,5.52,27,4,7.1
ngc4788,12,54,16.03,27,18,13.3
ngc4789,12,54,19.02,27,4,4.9
ngc4789a,12,54,5.25,27,8,58.7
ngc4790,12,54,51.94,-10,14,52.2
ngc4791,12,54,43.95,8,3,11.2
ngc4792,12,55,3.68,-12,29,49.8
ngc4793,12,54,40.62,28,56,19.2
ngc4794,12,55,10.5,-12,36,30.5
ngc4795,12,55,2.86,8,3,55.8
ngc4796,12,55,4.69,8,3,58.4
ngc4797,12,54,55.17,27,24,45.7
ngc4798,12,54,55.17,27,24,45.7
ngc4799,12,55,15.53,2,53,47.9
ngc4800,12,54,37.8,46,31,52.2
ngc4801,12,54,37.77,53,5,24.0
ngc4802,12,55,49.64,-12,3,19.1
ngc4803,12,55,33.68,8,14,25.5
ngc4804,12,55,49.64,-12,3,19.1
ngc4805,12,55,24.23,27,58,52.7
ngc4806,12,56,12.4,-29,30,10.6
ngc4807,12,55,29.1,27,31,17.1
ngc4808,12,55,48.95,4,18,14.8
ngc4809,12,54,51.06,2,39,14.7
ngc4810,12,54,51.2,2,38,25.0
ngc4811,12,56,52.36,-41,47,49.9
ngc4812,12,56,52.7,-41,48,48.0
ngc4813,12,56,36.12,-6,49,4.2
ngc4814,12,55,21.94,58,20,38.8
ngc4815,12,57,58.37,-64,57,42.3
ngc4816,12,56,12.15,27,44,43.7
ngc4817,12,56,29.82,27,56,24.0
ngc4818,12,56,48.9,-8,31,31.1
ngc4819,12,56,27.86,26,59,14.4
ngc4820,12,57,0.56,-13,43,9.6
ngc4821,12,56,29.13,26,57,25.2
ngc4822,12,57,3.74,-10,45,42.6
ngc4823,12,57,25.64,-13,41,55.3
ngc4824,12,56,36.37,27,25,57.5
ngc4825,12,57,12.24,-13,39,53.4
ngc4826,12,56,43.64,21,40,58.7
ngc4827,12,56,43.53,27,10,43.1
ngc4828,12,56,42.86,28,1,13.6
ngc4829,12,57,24.48,-13,44,15.0
ngc4830,12,57,27.91,-19,41,28.6
ngc4831,12,57,36.69,-27,17,31.7
ngc4832,12,57,47.53,-39,45,42.1
ngc4833,12,59,34.94,-70,52,28.5
ngc4834,12,56,25.28,52,17,45.1
ngc4835,12,58,7.84,-46,15,51.2
ngc4835a,12,57,13.13,-46,22,28.9
ngc4836,12,57,34.29,-12,44,38.8
ngc4837,12,56,49.1,48,17,55.0
ngc4837 ned01,12,56,48.3,48,17,48.8
ngc4837 ned02,12,56,49.9,48,18,0.4
ngc4838,12,57,56.16,-13,3,36.3
ngc4839,12,57,24.36,27,29,52.1
ngc4840,12,57,32.84,27,36,37.2
ngc4841,12,57,32.9,28,28,46.0
ngc4841a,12,57,31.95,28,28,37.0
ngc4841b,12,57,33.89,28,28,56.1
ngc4842,12,57,35.9,27,29,21.0
ngc4842a,12,57,35.84,27,29,35.7
ngc4842b,12,57,36.14,27,29,5.3
ngc4843,12,58,0.82,-3,37,16.1
ngc4844,12,58,8.26,-13,4,47.7
ngc4845,12,58,1.19,1,34,33.0
ngc4846,12,57,47.69,36,22,14.6
ngc4847,12,58,28.95,-13,8,27.3
ngc4848,12,58,5.64,28,14,33.9
ngc4849,12,58,12.68,26,23,48.8
ngc4850,12,58,21.84,27,58,3.8
ngc4851,12,58,21.71,28,8,55.5
ngc4852,13,0,4.39,-59,36,34.0
ngc4853,12,58,35.19,27,35,46.8
ngc4854,12,58,47.4,27,40,29.1
ngc4855,12,59,18.45,-13,13,51.7
ngc4856,12,59,21.27,-15,2,31.8
ngc4857,12,57,18.34,70,12,12.4
ngc4858,12,59,2.04,28,6,56.7
ngc4859,12,59,1.83,26,48,56.4
ngc4860,12,59,3.9,28,7,25.3
ngc4861,12,59,2.34,34,51,34.0
ngc4862,12,59,30.82,-14,7,56.4
ngc4863,12,59,42.46,-14,1,46.7
ngc4864,12,59,13.11,27,58,37.2
ngc4865,12,59,19.87,28,5,3.5
ngc4866,12,59,27.14,14,10,15.8
ngc4867,12,59,15.25,27,58,14.6
ngc4868,12,59,8.9,37,18,37.2
ngc4869,12,59,23.36,27,54,41.7
ngc4870,12,59,17.77,37,2,54.1
ngc4871,12,59,29.96,27,57,23.2
ngc4872,12,59,34.04,27,56,49.0
ngc4873,12,59,32.79,27,59,1.0
ngc4874,12,59,35.71,27,57,33.4
ngc4875,12,59,37.91,27,54,26.4
ngc4876,12,59,44.41,27,54,44.9
ngc4877,13,0,26.34,-15,17,0.4
ngc4878,13,0,20.17,-6,6,13.8
ngc4879,13,0,25.61,-6,6,40.4
ngc4880,13,0,10.57,12,28,59.9
ngc4881,12,59,57.6,28,14,50.6
ngc4882,13,0,4.44,27,59,15.3
ngc4883,12,59,56.01,28,2,5.0
ngc4884,13,0,8.13,27,58,37.2
ngc4885,13,0,33.87,-6,51,11.1
ngc4886,13,0,4.44,27,59,15.3
ngc4887,13,0,39.26,-14,39,58.5
ngc4888,13,0,36.26,-6,4,30.7
ngc4889,13,0,8.13,27,58,37.2
ngc4890,13,0,39.12,-4,36,15.6
ngc4891,13,0,46.99,-13,25,33.4
ngc4892,13,0,3.53,26,53,53.2
ngc4893,12,59,59.61,37,11,36.2
ngc4893a,12,59,59.84,37,11,17.3
ngc4894,13,0,16.52,27,58,3.1
ngc4895,13,0,17.93,28,12,8.3
ngc4895a,13,0,9.12,28,10,13.4
ngc4896,13,0,30.78,28,20,46.4
ngc4897,13,0,52.95,-13,26,59.3
ngc4898,13,0,18.0,27,57,26.0
ngc4898a,13,0,17.67,27,57,19.4
ngc4898b,13,0,18.09,27,57,23.6
ngc4899,13,0,56.63,-13,56,39.2
ngc4900,13,0,39.11,2,30,5.2
ngc4901,12,59,56.41,47,12,20.0
ngc4902,13,0,59.73,-14,30,49.1
ngc4903,13,1,22.77,-30,56,5.9
ngc4904,13,0,58.66,-0,1,39.4
ngc4905,13,1,30.68,-30,52,5.8
ngc4906,13,0,39.77,27,55,26.0
ngc4907,13,0,48.8,28,9,30.0
ngc4908,13,0,54.46,28,0,27.5
ngc4909,13,2,1.85,-42,46,17.1
ngc4910,12,58,1.19,1,34,33.0
ngc4911,13,0,56.08,27,47,27.0
ngc4912,13,1,33.6,29,7,50.2
ngc4913,13,1,43.37,29,2,40.8
ngc4914,13,0,42.95,37,18,55.0
ngc4915,13,1,28.22,-4,32,47.5
ngc4916,13,2,4.2,29,15,12.4
ngc4917,13,0,55.57,47,13,19.6
ngc4918,13,1,50.62,-4,30,2.0
ngc4919,13,1,17.59,27,48,32.7
ngc4920,13,2,4.15,-11,22,42.3
ngc4921,13,1,26.15,27,53,9.4
ngc4922,13,1,24.9,29,18,40.0
ngc4922 ned01,13,1,24.52,29,18,30.1
ngc4922 ned02,13,1,25.26,29,18,49.6
ngc4923,13,1,31.8,27,50,51.1
ngc4924,13,2,12.85,-14,58,11.4
ngc4925,13,2,7.39,-7,42,38.8
ngc4926,13,1,53.73,27,37,28.0
ngc4926a,13,2,7.88,27,38,53.9
ngc4927,13,1,57.6,28,0,21.2
ngc4928,13,3,0.57,-8,5,5.9
ngc4929,13,2,44.4,28,2,43.3
ngc4930,13,4,5.27,-41,24,41.7
ngc4931,13,3,0.88,28,1,56.9
ngc4932,13,2,37.71,50,26,18.3
ngc4933,13,3,57.9,-11,29,52.0
ngc4933a,13,3,54.73,-11,30,18.2
ngc4933b,13,3,56.74,-11,29,53.0
ngc4933c,13,4,1.09,-11,29,26.0
ngc4934,13,3,16.24,28,1,49.5
ngc4935,13,3,21.23,14,22,39.0
ngc4936,13,4,16.89,-30,31,34.5
ngc4937,13,4,51.57,-47,13,9.7
ngc4938,13,2,57.59,51,19,6.7
ngc4939,13,4,14.39,-10,20,22.6
ngc4940,13,5,0.25,-47,14,12.9
ngc4941,13,4,13.14,-5,33,5.8
ngc4942,13,4,19.11,-7,38,58.0
ngc4943,13,3,44.94,28,5,3.2
ngc4944,13,3,49.95,28,11,8.6
ngc4945,13,5,27.48,-49,28,5.6
ngc4945a,13,6,33.73,-49,41,26.3
ngc4946,13,5,29.38,-43,35,28.1
ngc4947,13,5,20.2,-35,20,14.7
ngc4947a,13,4,20.83,-35,13,40.0
ngc4948,13,4,55.96,-7,56,51.7
ngc4948a,13,5,5.79,-8,9,40.8
ngc4949,13,4,17.92,29,1,46.3
ngc4950,13,5,36.53,-43,30,1.9
ngc4951,13,5,7.7,-6,29,37.8
ngc4952,13,4,58.38,29,7,20.1
ngc4953,13,6,10.47,-37,35,8.7
ngc4954,13,2,19.87,75,24,15.0
ngc4955,13,6,4.82,-29,45,15.4
ngc4956,13,5,0.94,35,10,40.9
ngc4957,13,5,12.39,27,34,11.1
ngc4958,13,5,48.88,-8,1,13.0
ngc4959,13,5,41.03,33,10,44.1
ngc4960,13,5,47.57,27,44,2.9
ngc4961,13,5,47.57,27,44,2.9
ngc4962,13,4,58.38,29,7,20.1
ngc4963,13,5,51.95,41,43,18.9
ngc4964,13,5,24.86,56,19,22.0
ngc4965,13,7,9.38,-28,13,41.5
ngc4966,13,6,17.31,29,3,46.3
ngc4967,13,5,36.43,53,33,51.4
ngc4968,13,7,5.98,-23,40,37.3
ngc4969,13,7,3.0,13,38,13.0
ngc4969 ned01,13,7,2.74,13,38,14.5
ngc4969 ned02,13,7,3.47,13,38,13.6
ngc4970,13,7,33.74,-24,0,30.8
ngc4971,13,6,54.96,28,32,52.9
ngc4972,13,2,19.87,75,24,15.0
ngc4973,13,5,32.15,53,41,6.5
ngc4974,13,5,55.89,53,39,33.4
ngc4975,13,7,50.2,-5,1,2.9
ngc4976,13,8,37.53,-49,30,23.1
ngc4977,13,6,4.43,55,39,21.9
ngc4978,13,7,50.53,18,24,55.8
ngc4979,13,7,42.82,24,48,38.1
ngc4980,13,9,10.08,-28,38,30.4
ngc4981,13,8,48.74,-6,46,39.1
ngc4982,13,8,46.14,-10,35,19.2
ngc4983,13,8,27.29,28,19,13.8
ngc4984,13,8,57.23,-15,30,58.7
ngc4985,13,8,12.1,41,40,34.8
ngc4986,13,8,24.46,35,12,23.2
ngc4987,13,7,59.06,51,55,45.5
ngc4988,13,9,54.38,-43,6,20.6
