name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ic3961,12,59,2.34,34,51,34.0
ic3962,12,59,14.98,23,40,4.8
ic3963,12,59,13.5,27,46,28.6
ic3964,12,59,13.73,27,51,3.4
ic3965,12,59,22.68,18,50,34.6
ic3966,12,59,13.12,35,51,19.2
ic3967,12,59,12.9,36,7,45.4
ic3968,12,59,25.49,27,58,23.5
ic3969,12,59,32.91,19,39,7.2
ic3969 ned01,12,59,32.71,19,39,11.0
ic3969 ned02,12,59,32.65,19,38,51.2
ic3969 ned03,12,59,33.73,19,39,17.1
ic3970,12,59,11.43,40,24,6.9
ic3971,12,59,31.79,22,50,41.3
ic3972,12,59,17.15,37,16,44.9
ic3973,12,59,30.82,27,53,3.2
ic3974,13,5,20.2,-35,20,14.7
ic3975,12,59,15.69,38,52,57.9
ic3976,12,59,29.4,27,51,0.5
ic3977,12,59,19.66,36,47,53.1
ic3978,12,59,37.45,19,37,20.0
ic3979,12,59,20.75,36,19,27.6
ic3980,12,59,18.6,39,9,4.5
ic3981,12,59,21.45,37,13,40.1
ic3982,12,59,18.59,40,4,49.9
ic3983,12,59,20.51,39,14,47.9
ic3984,12,59,40.26,19,37,23.1
ic3985,12,59,43.15,19,35,28.0
ic3986,13,1,32.14,-32,17,27.8
ic3987,12,59,25.04,38,44,0.4
ic3988,12,59,26.82,37,14,41.9
ic3989,12,59,28.74,36,45,23.7
ic3990,12,59,39.11,28,53,43.9
ic3991,12,59,39.79,28,55,35.7
ic3992,12,59,33.29,36,46,18.6
ic3993,12,59,30.47,40,36,6.4
ic3994,12,59,50.84,22,43,0.3
ic3995,12,59,33.93,39,2,23.2
ic3996,12,59,31.5,40,28,3.2
ic3997,12,59,36.93,36,41,44.4
ic3998,12,59,46.78,27,58,25.9
ic3999,12,59,30.82,-14,7,56.4
ic4000,12,59,36.62,39,35,15.9
ic4001,12,59,37.93,38,52,12.9
ic4002,12,59,40.61,36,45,48.5
ic4003,12,59,39.33,38,48,56.1
ic4004,12,59,42.77,38,48,40.7
ic4005,13,0,2.54,22,38,23.7
ic4006,12,59,48.72,37,0,39.9
ic4007,13,0,6.99,19,57,52.8
ic4008,13,0,5.74,22,21,1.8
ic4009,12,59,52.8,36,39,38.7
ic4010,12,59,54.04,37,51,32.8
ic4011,13,0,6.39,28,0,14.9
ic4012,13,0,7.99,28,4,42.8
ic4013,12,59,57.83,37,11,57.8
ic4014,13,0,13.9,22,29,58.6
ic4015,12,59,59.61,37,11,36.2
ic4016,12,59,59.84,37,11,17.3
ic4017,13,0,15.92,22,33,20.5
ic4018,12,59,57.44,40,29,19.4
ic4019,13,0,17.43,23,43,15.0
ic4020,13,0,3.4,38,36,35.6
ic4021,13,0,14.74,28,2,28.7
ic4022,13,0,4.93,38,28,44.1
ic4023,13,0,26.54,19,5,50.4
ic4024,13,0,3.97,40,30,32.9
ic4025,13,0,28.36,19,6,18.1
ic4026,13,0,22.14,28,2,49.2
ic4027,13,0,13.62,37,8,29.1
ic4028,13,0,16.13,36,15,14.8
ic4029,13,0,14.2,38,45,35.0
ic4030,13,0,27.97,27,57,21.5
ic4031,13,0,15.48,39,8,41.8
ic4032,13,0,25.65,28,52,4.1
ic4033,13,0,28.39,27,58,20.7
ic4034,13,0,19.59,37,2,46.3
ic4035,13,0,17.34,40,18,5.2
ic4035 ned01,13,0,16.69,40,17,58.7
ic4035 ned02,13,0,18.0,40,18,8.5
ic4036,13,0,20.75,36,54,32.6
ic4037,13,0,19.42,39,0,9.5
ic4038,13,0,21.77,37,2,21.7
ic4039,13,0,39.38,21,41,30.2
ic4040,13,0,37.93,28,3,26.5
ic4041,13,0,40.85,27,59,47.8
ic4042,13,0,42.77,27,58,17.0
ic4043,13,0,34.68,37,4,18.9
ic4044,13,0,47.41,27,55,19.8
ic4045,13,0,48.64,28,5,26.8
ic4046,13,0,39.43,36,41,9.3
ic4047,13,0,57.69,19,41,13.2
ic4048,13,0,38.15,39,49,51.5
ic4049,13,0,42.66,36,20,44.0
ic4050,13,0,43.82,36,44,23.5
ic4051,13,0,51.56,28,2,34.1
ic4052,13,0,41.92,39,40,3.5
ic4053,13,1,1.31,22,55,29.0
ic4054,13,1,1.36,22,54,18.1
ic4055,13,1,2.63,22,54,30.8
ic4056,13,0,44.29,39,45,14.9
ic4057,13,1,5.26,23,9,27.7
ic4058,13,1,9.34,19,29,39.0
ic4059,13,1,15.47,19,16,24.8
ic4060,13,0,52.56,40,35,4.4
ic4061,13,0,57.64,39,34,57.9
ic4061 ned01,13,0,57.39,39,34,59.2
ic4061 ned02,13,0,58.1,39,35,2.2
ic4062,13,0,58.64,39,51,32.2
ic4063,13,1,6.65,39,14,42.7
ic4064,13,1,6.73,39,50,29.3
ic4065,13,1,10.99,39,44,40.1
ic4066,13,1,40.16,19,16,21.4
ic4067,13,1,20.1,39,56,25.3
ic4068,13,1,20.18,39,53,56.6
ic4069,13,1,24.78,36,6,45.8
ic4070,13,1,43.29,19,18,7.0
ic4071,13,2,4.09,-7,36,11.5
ic4072,13,1,25.84,37,21,13.4
ic4073,13,1,25.71,39,54,51.4
ic4074,13,1,48.98,19,0,31.9
ic4075,13,1,48.56,19,57,54.0
ic4076,13,1,48.59,23,23,20.8
ic4077,13,1,34.05,37,23,10.4
ic4078,13,1,35.66,36,35,35.6
ic4079,13,1,56.79,19,14,55.7
ic4080,13,1,57.8,19,15,16.9
ic4080 ned01,13,1,57.71,19,15,11.7
ic4080 ned02,13,1,58.25,19,15,21.3
ic4081,13,1,55.3,22,46,15.7
ic4082,13,1,39.09,37,20,29.9
ic4083,13,1,38.91,38,8,32.5
ic4084,13,1,41.03,36,57,56.4
ic4085,13,1,38.19,39,42,9.7
ic4086,13,1,42.84,36,38,54.3
ic4087,13,2,0.41,19,59,42.7
ic4088,13,1,43.37,29,2,40.8
ic4089,13,2,1.85,19,30,10.4
ic4090,13,1,46.3,36,50,16.6
ic4091,13,2,12.96,19,53,34.8
ic4092,13,2,13.63,19,11,3.0
ic4093,13,2,3.99,28,59,41.1
ic4094,13,1,58.59,37,47,42.1
ic4095,13,2,20.38,19,5,58.9
ic4096,13,2,16.96,24,0,39.0
ic4097,13,2,4.94,36,36,19.6
ic4098,13,2,3.84,37,58,51.2
ic4099,13,2,23.23,24,1,45.0
ic4100,13,2,4.91,40,24,30.1
ic4101,13,2,13.75,39,56,25.3
ic4102,13,2,17.99,36,9,8.8
ic4103,13,2,19.05,38,1,3.0
ic4104,13,2,18.12,38,35,32.7
ic4105,13,2,19.0,38,16,16.6
ic4106,13,2,38.44,28,6,52.5
ic4107,13,2,41.87,21,59,50.6
ic4108,13,2,31.53,38,28,42.6
ic4109,13,2,57.97,19,0,13.3
ic4110,13,2,58.29,19,13,37.1
ic4111,13,2,56.57,28,4,13.5
ic4112,13,2,45.16,37,12,43.8
ic4113,13,3,3.31,20,28,24.2
ic4114,13,2,41.83,40,6,16.3
ic4115,13,2,48.73,37,13,23.6
ic4116,13,3,10.12,19,5,0.1
ic4117,13,2,48.6,40,31,29.6
ic4118,13,2,51.7,38,17,34.6
ic4119,13,3,15.17,19,13,58.0
ic4120,13,3,1.55,37,4,54.0
ic4121,13,3,21.52,19,16,56.3
ic4122,13,3,24.43,20,11,48.9
ic4123,13,3,5.82,38,18,52.1
ic4124,13,3,31.57,22,50,48.5
ic4125,13,3,34.97,18,48,12.2
ic4126,13,3,36.45,19,19,24.4
ic4127,13,3,17.4,38,2,48.9
ic4128,13,3,41.24,20,12,59.9
ic4129,13,3,43.97,18,52,37.7
ic4130,13,3,46.59,19,16,17.5
ic4131,13,3,25.58,38,57,4.6
ic4132,13,3,33.84,38,22,39.3
ic4133,13,3,50.8,27,59,18.2
ic4134,13,2,4.15,-11,22,42.3
ic4135,13,3,37.39,40,14,56.3
ic4136,13,4,19.11,-7,38,58.0
ic4137,13,3,59.3,22,44,23.9
ic4138,13,4,2.11,20,39,55.8
ic4139,13,4,4.15,19,17,41.9
ic4140,13,4,6.04,20,5,46.9
ic4141,13,4,7.73,19,12,38.3
ic4142,13,3,47.19,38,11,42.3
ic4143,13,3,45.5,40,12,25.5
ic4144,13,3,50.07,36,56,36.2
ic4145,13,3,49.77,38,17,11.7
ic4146,13,4,10.38,19,16,41.7
ic4147,13,4,9.43,20,15,3.2
ic4148,13,4,10.69,19,15,33.0
ic4149,13,4,10.82,22,17,22.8
ic4150,13,4,13.04,21,59,12.2
ic4151,13,3,58.94,36,51,28.4
ic4151 ned01,13,3,59.08,36,51,28.9
ic4151 ned02,13,3,59.34,36,51,30.4
ic4152,13,3,58.46,38,11,55.0
ic4153,13,4,26.57,19,2,41.9
ic4154,13,4,28.27,23,34,30.1
ic4155,13,4,8.9,40,0,55.6
ic4156,13,4,55.96,-7,56,51.7
ic4157,13,4,18.58,38,39,48.9
ic4158,13,4,24.64,36,28,47.6
ic4159,13,4,45.99,22,14,31.7
ic4160,13,4,48.06,22,53,32.9
ic4161,13,4,35.32,39,58,38.9
ic4162,13,5,2.99,20,33,17.3
ic4163,13,5,8.01,20,46,14.6
ic4164,13,5,14.49,20,32,49.6
ic4165,13,4,56.96,39,55,29.7
ic4166,13,5,18.59,31,26,32.3
ic4167,13,5,30.75,21,54,36.1
ic4168,13,5,10.71,40,2,58.9
ic4169,13,5,12.09,38,46,20.9
ic4169 ned01,13,5,12.01,38,46,14.5
ic4169 ned02,13,5,12.52,38,46,24.8
ic4170,13,5,34.85,21,8,6.1
ic4170 ned01,13,5,34.99,21,8,5.8
ic4170 ned02,13,5,35.27,21,7,46.9
ic4171,13,5,18.81,36,6,10.4
ic4172,13,6,33.36,22,51,1.4
ic4173,13,3,54.73,-11,30,18.2
ic4174,13,5,28.56,36,23,47.1
ic4175,13,5,47.47,20,22,28.9
ic4176,13,3,56.74,-11,29,53.0
ic4177,13,6,28.95,-13,34,17.9
ic4178,13,5,41.5,36,1,2.9
ic4179,13,5,45.9,37,11,52.1
ic4180,13,6,56.49,-23,55,1.6
ic4181,13,6,6.42,21,29,38.0
ic4182,13,5,49.54,37,36,17.6
ic4183,13,6,11.56,21,30,15.7
ic4184,13,5,51.77,38,50,14.6
ic4185,13,6,12.64,21,46,22.9
ic4185 ned01,13,6,12.57,21,46,9.3
ic4185 ned02,13,6,12.77,21,46,33.1
ic4186,13,5,57.36,36,59,9.8
ic4187,13,5,59.62,36,17,54.5
ic4188,13,6,2.33,36,19,41.6
ic4189,13,6,3.55,35,58,49.2
ic4190,13,6,6.38,37,36,36.1
ic4191,13,8,47.23,-67,38,37.5
ic4192,13,6,8.6,37,36,20.0
ic4193,13,6,6.33,39,25,25.0
ic4194,13,6,7.79,38,52,24.9
ic4195,13,6,15.43,37,2,23.2
ic4196,13,7,33.74,-24,0,30.8
ic4197,13,8,4.33,-23,47,48.7
ic4198,13,7,42.82,24,48,38.1
ic4199,13,7,32.67,35,51,35.4
ic4200,13,9,34.76,-51,58,6.9
ic4201,13,7,51.22,35,50,5.5
ic4202,13,8,31.58,24,42,2.8
ic4203,13,8,19.07,40,25,40.4
ic4204,13,8,21.58,39,27,40.2
ic4205,13,8,41.73,52,46,27.4
ic4206,13,9,21.94,39,1,20.1
ic4207,13,9,26.73,37,49,22.6
ic4208,13,9,37.99,37,15,20.1
ic4209,13,10,22.49,-7,10,14.5
ic4210,13,10,47.65,29,42,35.6
ic4211,13,10,56.48,37,10,34.5
ic4212,13,12,2.99,-6,59,33.0
ic4213,13,12,11.22,35,40,10.9
ic4214,13,17,42.69,-32,6,6.1
ic4215,13,16,16.83,25,24,18.8
ic4216,13,17,1.87,-10,46,12.0
ic4217,13,17,13.28,-13,9,14.7
ic4218,13,17,3.41,-2,15,40.6
ic4219,13,18,29.74,-31,37,51.2
ic4220,13,17,54.32,-13,36,19.7
ic4221,13,18,30.35,-14,36,32.0
ic4222,13,19,40.57,-27,25,44.3
ic4223,13,18,55.21,7,47,43.8
ic4224,13,19,5.05,-2,30,55.1
ic4225,13,20,0.95,31,58,53.0
ic4226,13,20,30.41,32,0,14.1
ic4227,13,20,53.48,32,11,26.8
ic4228,13,21,34.1,25,30,58.5
ic4229,13,22,26.13,-2,25,5.8
ic4230,13,21,59.2,26,44,1.9
ic4231,13,23,13.38,-26,18,1.4
ic4232,13,23,22.45,-26,6,34.2
ic4233,13,24,50.43,-30,18,27.1
ic4234,13,22,59.87,27,6,59.1
ic4235,13,23,52.97,-12,44,36.1
ic4236,13,23,27.45,6,23,33.2
ic4237,13,24,32.76,-21,8,12.6
ic4238,13,23,59.95,30,55,56.7
ic4239,13,24,25.43,30,57,33.4
ic4240,13,24,27.56,30,58,40.5
ic4241,13,24,46.55,26,44,18.3
ic4242,13,24,40.92,31,1,35.4
ic4243,13,25,51.24,-27,37,36.8
ic4244,13,24,56.27,26,27,48.7
ic4245,13,25,59.05,-26,40,39.8
ic4246,13,26,0.25,-26,40,41.0
ic4247,13,26,44.43,-30,21,44.7
ic4248,13,26,47.22,-29,52,52.9
ic4249,13,27,6.56,-27,57,23.0
ic4250,13,26,8.94,26,28,37.8
ic4251,13,27,24.28,-29,26,39.7
ic4252,13,27,28.0,-27,19,29.2
ic4253,13,27,32.37,-27,52,19.7
ic4254,13,27,45.37,-27,13,21.1
ic4255,13,28,0.12,-27,21,15.5
ic4256,13,27,3.19,30,58,36.6
ic4257,13,27,20.33,46,52,1.2
ic4258,13,27,53.26,28,30,29.5
ic4259,13,29,28.15,-30,8,5.8
ic4260,13,29,40.42,-28,15,57.9
ic4261,13,29,47.66,-28,0,22.9
ic4262,13,30,23.1,-28,16,14.1
ic4263,13,28,33.19,46,55,37.9
ic4264,13,30,17.72,-27,55,42.4
ic4265,13,30,22.97,-25,45,56.0
ic4266,13,29,5.63,37,36,42.3
ic4267,13,30,36.1,-26,15,21.8
ic4268,13,29,12.33,37,39,37.8
ic4269,13,29,21.04,37,37,23.1
ic4270,13,30,49.09,-25,20,1.2
ic4271,13,29,21.4,37,24,42.0
ic4271 ned01,13,29,21.44,37,24,50.5
ic4271 ned02,13,29,21.31,37,24,34.8
ic4272,13,31,16.56,-29,57,26.5
ic4273,13,31,29.86,-28,53,36.4
ic4274,13,33,32.91,-65,58,26.6
ic4275,13,31,51.3,-29,43,56.6
ic4276,13,32,6.26,-28,9,24.6
ic4277,13,30,16.72,47,18,51.0
ic4278,13,30,27.55,47,14,48.8
ic4279,13,32,30.97,-27,7,38.9
ic4280,13,32,53.4,-24,12,25.7
ic4281,13,32,38.25,-27,10,10.7
ic4282,13,31,19.77,47,11,1.9
ic4283,13,32,10.68,28,23,20.8
ic4284,13,31,31.94,46,47,42.4
ic4285,13,31,45.54,46,49,17.8
ic4286,13,33,35.65,-27,37,52.4
ic4287,13,32,39.0,25,26,28.0
ic4287 ned01,13,32,38.97,25,26,28.0
ic4287 ned02,13,32,39.66,25,26,24.7
ic4288,13,34,30.42,-27,18,15.2
ic4289,13,34,47.81,-27,7,37.5
ic4290,13,35,19.58,-28,1,18.5
ic4291,13,36,56.41,-62,5,35.2
ic4292,13,35,46.6,-27,40,25.9
ic4293,13,36,2.26,-25,52,56.3
ic4294,13,36,31.23,-28,46,52.1
ic4295,13,36,34.46,-29,5,22.0
ic4296,13,36,39.03,-33,57,57.0
ic4297,13,35,19.25,26,25,29.2
ic4298,13,36,34.73,-26,33,13.9
ic4299,13,36,47.48,-34,3,56.9
ic4300,13,35,25.2,33,25,11.3
ic4301,13,35,35.8,33,22,28.2
ic4302,13,35,35.95,33,28,46.5
ic4303,13,37,18.22,-28,39,28.7
ic4304,13,35,57.88,33,25,48.1
ic4305,13,35,58.37,33,28,26.1
ic4306,13,36,19.64,33,25,24.4
ic4307,13,36,36.17,27,14,31.9
ic4308,13,36,52.36,32,44,0.1
ic4309,13,38,50.04,-29,39,45.8
ic4310,13,38,57.14,-25,50,44.6
ic4311,13,40,7.96,-51,2,10.1
ic4312,13,40,30.9,-51,4,15.2
ic4313,13,38,20.71,26,45,35.2
ic4314,13,38,25.07,26,44,33.0
ic4315,13,40,3.19,-25,28,28.4
ic4316,13,40,18.41,-28,53,32.0
ic4317,13,41,45.82,27,6,22.9
ic4318,13,43,22.69,-28,58,4.6
ic4319,13,43,26.57,-29,48,12.5
ic4320,13,44,3.72,-27,13,54.1
ic4321,13,44,31.25,-30,8,22.5
ic4322,13,43,44.15,25,23,31.7
ic4323,13,45,6.88,-28,39,4.5
ic4324,13,45,27.31,-30,13,38.0
ic4325,13,47,39.65,-29,26,3.7
ic4326,13,48,21.49,-29,37,35.0
ic4327,13,48,43.8,-30,13,3.0
ic4328,13,49,2.9,-29,56,13.3
ic4329,13,49,5.31,-30,17,45.1
ic4330,13,47,14.85,-28,19,54.5
ic4331,13,49,24.61,25,9,16.8
ic4332,13,49,52.55,25,11,27.2
ic4333,14,5,20.59,-84,16,21.7
ic4334,13,49,48.27,29,41,38.7
ic4335,13,49,45.07,33,40,25.1
ic4336,13,50,43.37,39,42,24.4
ic4337,13,52,19.28,14,16,18.9
ic4338,13,52,54.46,-1,6,52.7
ic4339,13,53,28.83,37,32,20.5
ic4340,13,53,33.53,37,23,13.1
ic4341,13,53,34.25,37,31,20.1
ic4342,13,54,22.11,25,9,11.1
ic4343,13,54,55.8,25,7,21.5
ic4344,13,55,12.59,25,1,17.2
ic4345,13,55,13.39,25,3,6.5
ic4346,13,55,40.57,25,9,11.0
ic4347,13,57,43.87,-39,58,42.3
ic4348,13,55,45.09,25,12,11.2
ic4349,13,55,46.34,25,9,6.9
ic4350,13,57,13.92,-25,14,44.9
ic4351,13,57,54.26,-29,18,56.6
ic4352,13,58,25.12,-34,31,2.4
ic4353,13,57,3.7,37,43,44.6
ic4354,13,58,30.9,-12,36,19.3
ic4355,13,58,6.12,28,25,21.7
ic4356,13,58,45.1,37,29,26.4
ic4357,14,0,43.69,31,53,39.0
ic4358,14,3,34.18,-10,9,4.5
ic4359,14,5,23.33,-45,16,11.2
ic4360,14,4,21.34,-11,25,29.4
ic4361,14,4,7.47,-9,46,8.0
ic4362,14,5,22.22,-41,49,8.3
ic4363,14,4,12.3,-9,38,29.9
ic4364,14,4,19.72,-9,59,35.8
ic4365,14,3,47.34,9,31,25.3
ic4366,14,5,11.48,-33,45,36.4
ic4367,14,5,36.58,-39,12,12.1
ic4368,14,4,46.44,-9,57,44.1
ic4369,14,4,5.87,33,19,14.6
ic4370,14,4,9.86,33,20,45.6
ic4371,14,4,10.87,33,18,28.1
ic4372,14,5,46.09,-10,54,0.3
ic4373,14,5,43.17,25,13,52.9
ic4374,14,7,29.76,-27,1,4.3
ic4375,14,8,3.11,-33,18,53.7
ic4376,14,10,50.47,-30,47,33.9
ic4377,14,16,58.81,-75,38,49.9
ic4378,14,12,9.57,-34,15,55.2
ic4379,14,12,10.24,-34,16,21.8
ic4380,14,10,2.12,37,32,59.5
ic4381,14,10,57.24,25,29,50.0
ic4382,14,11,2.54,25,31,9.7
ic4383,14,12,12.72,15,52,8.0
ic4384,14,11,56.02,27,6,50.1
ic4385,14,14,31.72,-42,19,25.0
ic4386,14,15,2.37,-43,57,40.8
ic4387,14,15,1.75,-43,59,24.4
ic4388,14,16,3.48,-31,45,9.5
ic4389,14,16,46.2,-40,33,9.0
ic4390,14,16,59.2,-44,58,38.4
ic4391,14,16,27.04,-31,41,5.9
ic4392,14,15,53.17,-13,3,4.5
ic4393,14,17,48.95,-31,20,56.7
ic4394,14,16,22.36,39,41,51.7
ic4395,14,17,21.08,26,51,26.8
ic4396,14,17,30.24,28,48,0.0
ic4397,14,17,58.72,26,24,45.2
ic4398,14,18,3.44,28,51,59.0
ic4399,14,18,23.96,26,23,9.2
ic4400,14,22,13.45,-60,34,11.3
ic4401,14,19,25.07,-4,29,20.9
ic4402,14,21,13.09,-46,17,52.4
ic4403,14,18,16.87,31,39,13.8
ic4404,14,10,50.17,78,37,41.9
ic4405,14,19,16.59,26,17,54.9
ic4406,14,22,26.48,-44,9,0.7
ic4407,14,23,36.86,-5,58,59.6
ic4408,14,21,13.09,29,59,36.6
ic4409,14,21,33.3,31,35,7.9
ic4410,14,22,13.95,17,23,50.4
ic4411,14,25,1.1,-35,1,14.2
ic4412,14,23,10.31,26,15,56.9
ic4413,14,22,57.32,37,31,38.7
ic4414,14,23,42.59,28,20,52.3
ic4415,14,24,26.72,16,38,22.6
ic4416,14,24,17.42,29,38,8.9
ic4417,14,24,53.69,17,2,16.5
ic4418,14,25,27.24,25,31,34.6
ic4419,14,25,54.67,16,37,57.1
ic4420,14,25,39.41,25,22,42.1
ic4421,14,28,31.31,-37,35,1.5
ic4422,14,25,59.13,30,28,25.4
ic4423,14,26,17.74,26,14,46.1
ic4424,14,27,32.37,4,49,17.8
ic4425,14,26,44.18,27,11,22.3
ic4426,14,27,17.09,16,49,51.5
ic4427,14,26,59.57,26,51,50.3
ic4428,14,27,25.55,16,11,27.0
ic4429,14,27,37.37,16,53,59.5
ic4430,14,29,19.4,-33,27,18.4
ic4431,14,27,9.5,30,56,53.6
ic4432,14,28,49.76,-39,33,7.9
ic4433,14,27,53.35,16,11,44.0
ic4434,14,27,54.74,16,12,25.8
ic4435,14,27,24.28,37,28,17.2
ic4436,14,27,58.18,26,30,16.2
ic4437,14,27,31.66,41,30,11.6
ic4438,14,28,34.47,17,20,4.4
ic4439,14,28,40.04,17,1,29.1
ic4440,14,28,59.24,17,19,14.1
ic4441,14,31,38.62,-43,25,6.4
ic4442,14,28,45.27,28,57,51.3
ic4443,14,29,17.49,16,10,53.6
ic4444,14,31,38.62,-43,25,6.4
ic4445,14,31,54.61,-46,2,7.1
ic4446,14,29,1.32,37,27,47.3
ic4447,14,29,17.98,30,49,56.0
ic4448,14,40,27.96,-78,48,33.2
ic4449,14,31,21.59,15,14,27.1
ic4450,14,32,12.34,28,33,24.6
ic4451,14,34,37.14,-36,17,9.0
ic4452,14,32,27.43,27,25,38.7
ic4453,14,34,28.65,-27,31,6.8
ic4454,14,33,16.69,17,42,42.5
ic4455,14,33,43.62,-14,37,10.9
ic4456,14,34,9.17,16,11,2.5
ic4457,14,34,28.88,18,13,28.9
ic4458,14,38,5.87,-39,30,21.5
ic4459,14,34,32.2,30,58,28.8
ic4460,14,34,36.53,30,16,45.8
ic4461,14,35,0.38,26,31,54.9
ic4462,14,35,1.9,26,32,38.1
ic4463,14,35,49.0,16,1,9.4
ic4464,14,37,49.0,-36,52,40.8
ic4465,14,35,51.16,15,34,22.5
ic4466,14,36,48.11,18,20,37.6
ic4467,14,36,53.67,18,22,14.3
ic4468,14,38,26.74,-22,22,3.4
ic4469,14,37,20.49,18,14,57.6
ic4470,14,28,22.89,78,53,8.2
ic4471,14,36,32.06,41,41,9.2
ic4472,14,40,10.84,-44,18,52.5
ic4473,14,37,54.14,15,51,42.0
ic4473 ned01,14,37,54.39,15,51,38.5
ic4473 ned02,14,37,54.05,15,51,49.2
ic4473 ned03,14,37,54.22,15,52,12.6
ic4474,14,38,22.3,23,25,43.5
ic4475,14,38,23.26,23,20,0.8
ic4476,14,39,51.85,-16,14,41.1
ic4477,14,38,35.24,28,27,33.8
ic4478,14,39,12.69,15,52,38.6
ic4479,14,38,45.9,28,30,19.6
ic4480,14,39,45.63,18,29,32.5
ic4481,14,40,10.11,16,8,29.2
ic4482,14,40,12.46,18,56,35.8
ic4483,14,40,19.51,16,41,6.8
ic4484,14,47,43.88,-73,18,21.4
ic4485,14,40,31.46,28,40,7.9
ic4486,14,41,40.79,18,33,26.0
ic4487,14,41,52.19,18,34,37.2
ic4488,14,42,52.58,18,37,13.0
ic4489,14,43,15.95,18,31,43.0
ic4490,14,45,21.27,-36,10,24.1
ic4491,14,47,25.69,-13,42,58.1
ic4492,14,42,33.87,37,27,8.4
ic4493,14,44,20.8,12,7,47.0
ic4494,14,44,25.54,15,33,5.0
ic4495,14,44,14.57,23,33,30.2
ic4496,14,43,54.58,33,24,23.6
ic4497,14,44,20.86,28,33,3.7
ic4498,14,45,0.79,26,18,4.1
ic4499,15,0,19.25,-82,12,48.6
ic4500,14,44,35.66,37,28,56.9
ic4501,14,47,25.47,-22,24,21.7
ic4502,14,45,15.83,37,18,1.3
ic4503,14,46,39.51,16,8,47.2
ic4504,14,46,36.98,31,41,57.1
ic4505,14,46,33.37,33,24,31.0
ic4506,14,46,39.94,33,24,4.4
ic4507,14,47,42.16,18,27,20.6
ic4508,14,47,51.41,31,46,5.8
ic4509,14,48,27.06,31,47,29.7
ic4510,14,50,40.71,-20,43,51.2
ic4511,14,52,5.28,-40,29,41.7
ic4512,14,49,54.3,27,42,2.9
ic4513,14,52,16.83,-20,43,40.5
ic4514,14,50,55.44,27,34,42.7
ic4515,14,51,6.67,37,29,41.3
ic4516,14,54,23.45,16,21,19.0
ic4517,14,54,35.09,23,38,35.8
ic4518,14,57,42.9,-43,7,54.0
ic4518a,14,57,41.18,-43,7,55.6
ic4518b,14,57,44.46,-43,7,52.9
ic4519,14,54,44.54,37,24,45.8
ic4520,14,55,7.01,33,43,28.0
ic4521,14,59,27.45,25,35,2.7
ic4522,15,11,28.92,-75,51,35.9
ic4523,15,5,10.54,-43,30,34.3
ic4524,15,2,6.36,25,36,5.4
ic4525,15,2,24.86,25,38,18.6
ic4526,15,2,38.2,23,21,1.6
ic4527,15,5,41.02,-42,26,58.3
ic4528,15,1,33.37,49,6,44.9
ic4529,15,6,25.98,-43,13,57.5
ic4530,15,3,45.31,26,6,3.1
ic4531,15,4,26.44,23,24,53.8
ic4532,15,4,53.81,23,15,23.8
ic4533,15,4,30.34,27,47,34.3
ic4534,15,6,41.77,23,38,30.9
ic4535,15,8,41.6,37,34,13.2
ic4536,15,13,17.23,-18,8,14.2
ic4537,15,17,32.44,2,2,50.6
ic4538,15,21,11.61,-23,39,30.3
ic4539,15,18,31.15,32,23,34.3
ic4540,15,20,3.11,1,47,11.7
ic4541,15,29,55.57,-70,35,5.8
ic4542,15,22,5.39,33,8,54.9
ic4543,15,24,59.53,13,26,42.3
ic4544,15,29,22.99,-50,35,0.4
ic4545,15,41,27.78,-81,37,33.4
ic4546,15,26,58.41,28,51,9.4
ic4547,15,27,15.07,28,47,20.3
ic4548,15,27,24.02,28,50,59.4
ic4549,15,29,14.57,32,49,32.0
ic4550,15,35,28.57,-50,39,35.0
ic4551,15,37,36.22,5,58,26.5
ic4552,15,38,54.89,4,34,59.0
ic4553,15,34,57.25,23,30,11.3
ic4554,15,35,4.83,23,28,45.4
ic4555,15,48,14.81,-78,10,43.9
ic4556,15,35,22.45,25,17,49.7
ic4557,15,34,36.93,39,43,44.0
ic4558,15,35,46.2,25,20,45.2
ic4559,15,35,53.52,25,20,28.1
ic4560,15,35,54.08,39,48,50.8
ic4561,15,36,47.07,25,25,0.5
ic4562,15,35,57.0,43,29,35.7
ic4563,15,36,3.68,39,49,53.5
ic4564,15,36,27.06,43,31,7.6
ic4565,15,36,35.13,43,25,29.6
ic4566,15,36,42.16,43,32,21.6
ic4567,15,37,13.27,43,17,53.9
ic4568,15,40,7.7,28,9,8.2
ic4569,15,40,48.38,28,17,31.5
ic4570,15,41,22.59,28,13,47.1
ic4571,15,48,51.5,-67,19,24.5
ic4572,15,41,54.19,28,8,2.4
ic4573,15,42,12.34,23,47,59.9
ic4574,15,41,59.24,28,14,25.2
ic4575,15,42,19.65,23,48,27.5
ic4576,15,42,35.5,23,40,12.2
ic4577,15,42,45.56,23,47,33.5
ic4578,15,53,10.66,-74,49,31.0
ic4579,15,42,51.51,23,46,23.4
ic4580,15,43,14.24,28,21,24.6
ic4581,15,44,1.52,28,16,37.3
ic4582,15,45,39.45,28,5,19.2
ic4583,15,46,21.94,23,48,32.5
ic4584,16,0,12.26,-66,22,59.8
ic4585,16,0,17.64,-66,19,20.2
ic4586,15,55,57.4,5,55,54.8
